"Team","Team_Index","Country.abr","Player","FirstName","LastName","Position","Height","Weight","BirthDate","College","Address","City","State","Zip","County","Latitude","Longitude","Country","Country.abr3","Country.num","Cty.Latitude","Cty.Longitude","Player_ID"
"OKC","21","us","jaylin williams","jaylin","williams","c",81,240,2002-06-29,"university of university of aruniversity of kansas","ADMINISTRATION BLDG 425","FAYETTEVILLE","AR",72701,"WASHINGTON",36.065641709,-94.177852322,"United States","USA",840,38,-97,21014
"OKC","21","us","gordon hayward","gordon","hayward","sf",79,225,1990-03-23,"butler university university","4600 SUNSET AVE","INDIANAPOLIS","IN",46208,"MARION",39.8401667800001,-86.17068693,"United States","USA",840,38,-97,21015
"OKC","21","us","mike muscala","mike","muscala","c",82,240,1991-07-01,"bucknell university university","ONE DENT DRIVE","LEWISBURG","PA",17837,"UNION",40.953703778,-76.885192345,"United States","USA",840,38,-97,21016
"OKC","21","us","keyontae johnson","keyontae","johnson","sf",77,230,2000-05-24,"university of kansas state university university","919 MID-CAMPUS DRIVE, ANDERSON HALL","MANHATTAN","KS",66506,"RILEY",39.188616,-96.5810769999999,"United States","USA",840,38,-97,21017
"OKC","21","us","adam flagler","adam","flagler","sg",75,185,1999-12-01,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,21018
"ORL","22","au","joe ingles","joe","ingles","sf",81,220,1987-10-02,"none","none","none","na",0,"other",0,0,"Australia","AUS",36,-27,133,22001
"ORL","22","ca","caleb houstan","caleb","houstan","sf",80,205,2003-01-09,"university of university of michigan-ann arbor-ann arbor","503 THOMPSON STREET","ANN ARBOR","MI",48109,"WASHTENAW",42.2780300000001,-83.736564,"Canada","CAN",124,60,-95,22002
"ORL","22","de","moritz wagner","moritz","wagner","c",83,245,1997-04-26,"university of university of michigan-ann arbor-ann arbor","503 THOMPSON STREET","ANN ARBOR","MI",48109,"WASHTENAW",42.2780300000001,-83.736564,"Germany","DEU",276,51,9,22003
"ORL","22","de","franz wagner","franz","wagner","sf",82,225,2001-08-27,"university of university of michigan-ann arbor-ann arbor","503 THOMPSON STREET","ANN ARBOR","MI",48109,"WASHTENAW",42.2780300000001,-83.736564,"Germany","DEU",276,51,9,22004
"ORL","22","gb","admiral schofield","admiral","schofield","pf",77,241,1997-03-30,"the university of the university of tennessee-knoxville-knoxville","527 ANDY HOLT TOWER","KNOXVILLE","TN",37996,"KNOX",35.9550929980001,-83.929696013,"United Kingdom","GBR",826,54,-2,22005
"ORL","22","ge","goga bitadze","goga","bitadze","c",83,250,1999-07-20,"none","none","none","na",0,"other",0,0,"Georgia","GEO",268,42,43.5,22006
"ORL","22","us","cole anthony","cole","anthony","pg",74,185,2000-05-15,"university of north carolina at chapel hill","103 SOUTH BLDG CB 9100","CHAPEL HILL","NC",27599,"ORANGE",35.9121653170001,-79.050969417,"United States","USA",840,38,-97,22007
"ORL","22","us","paolo banchero","paolo","banchero","pf",82,250,2002-11-12,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,22008
"ORL","22","us","wendell carter jr.","wendell","carter","c",82,270,1999-04-16,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,22009
"ORL","22","us","jalen suggs","jalen","suggs","sg",77,205,2001-06-03,"gonzaga university university","E 502 BOONE AVE","SPOKANE","WA",99258,"SPOKANE",47.668144,-117.403062,"United States","USA",840,38,-97,22010
"ORL","22","us","chuma okeke","chuma","okeke","sf",78,229,1998-08-18,"auburn university university","NOT AVAILABLE","AUBURN","AL",36849,"LEE",32.600201,-85.492409,"United States","USA",840,38,-97,22011
"ORL","22","us","anthony black","anthony","black","pg",79,198,2004-01-20,"university of university of aruniversity of kansas","ADMINISTRATION BLDG 425","FAYETTEVILLE","AR",72701,"WASHINGTON",36.065641709,-94.177852322,"United States","USA",840,38,-97,22012
"ORL","22","us","gary harris","gary","harris","sg",76,210,1994-09-14,"university of florida state university","222 S. COPELAND STREET","TALLAHASSEE","FL",32306,"LEON",30.443222,-84.301554,"United States","USA",840,38,-97,22013
"ORL","22","us","trevelin queen","trevelin","queen","sg",78,190,1997-02-25,"new mexico state university-alamogordo university-alamogordo","2400 NORTH SCENIC DRIVE","ALAMOGORDO","NM",88310,"OTERO",32.919780545,-105.92577584,"United States","USA",840,38,-97,22014
"ORL","22","us","jonathan isaac","jonathan","isaac","pf",82,230,1997-10-03,"university of michigan-ann arbor state university","NOT AVAILABLE","EAST LANSING","MI",48824,"INGHAM",42.7247600000001,-84.4736389999999,"United States","USA",840,38,-97,22015
"ORL","22","us","jett howard","jett","howard","sf",80,215,2003-09-14,"university of university of michigan-ann arbor-ann arbor","503 THOMPSON STREET","ANN ARBOR","MI",48109,"WASHTENAW",42.2780300000001,-83.736564,"United States","USA",840,38,-97,22016
"ORL","22","us","markelle fultz","markelle","fultz","pg",76,209,1998-05-29,"university of university of washington-seattle campus-seattle campus","1400 NE CAMPUS PARKWAY","SEATTLE","WA",98195,"KING",47.655775179,-122.310802164,"United States","USA",840,38,-97,22017
"ORL","22","us","kevon harris","kevon","harris","sg",77,216,1997-06-24,"stephen f austin state university","2008 ALUMNI DRIVE, RUSK 206","NACOGDOCHES","TX",75961,"NACOGDOCHES",31.622408627,-94.646891062,"United States","USA",840,38,-97,22018
"PHI","23","bs","buddy hield","buddy","hield","sg",76,220,1992-12-17,"university of university of oklahoma-norman campus-norman campus","660 PARRINGTON OVAL","NORMAN","OK",73019,"CLEVELAND",35.208069025,-97.445692352,"Bahamas","BHS",44,24.25,-76,23001
"PHI","23","cm","joel embiid","joel","embiid","c",84,280,1994-03-16,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"Cameroon","CMR",120,6,12,23002
"PHI","23","fr","nicolas batum","nicolas","batum","pf",80,230,1988-12-14,"none","none","none","na",0,"other",0,0,"France","FRA",250,46,2,23003
"PHI","23","us","paul reed","paul","reed","c",81,210,1999-06-14,"depaul university university","1 E JACKSON BLVD","CHICAGO","IL",60604,"COOK",41.9233318280001,-87.654115723,"United States","USA",840,38,-97,23004
"PHI","23","us","tyrese maxey","tyrese","maxey","pg",74,200,2000-11-04,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,23005
"PHI","23","us","tobias harris","tobias","harris","pf",80,226,1992-07-15,"the university of the university of tennessee-knoxville-knoxville","527 ANDY HOLT TOWER","KNOXVILLE","TN",37996,"KNOX",35.9550929980001,-83.929696013,"United States","USA",840,38,-97,23006
"PHI","23","us","kelly oubre jr.","kelly","oubre","sf",79,203,1995-12-09,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"United States","USA",840,38,-97,23007
"PHI","23","us","kj martin","kj","martin","sf",78,215,2001-01-06,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,23008
"PHI","23","us","kyle lowry","kyle","lowry","pg",72,196,1986-03-25,"villanova university university","800 LANCASTER AVENUE","VILLANOVA","PA",19085,"DELAWARE",40.035771633,-75.3402221859999,"United States","USA",840,38,-97,23009
"PHI","23","us","mo bamba","mo","bamba","c",84,231,1998-05-12,"the university of the university of texas at austin at austin","110 INNER CAMPUS DRIVE","AUSTIN","TX",78705,"TRAVIS",30.2838090000001,-97.736463,"United States","USA",840,38,-97,23010
"PHI","23","us","cameron payne","cameron","payne","pg",75,183,1994-08-08,"murray state university university","218 WELLS HALL","MURRAY","KY",42071,"CALLOWAY",36.6124100000001,-88.323493,"United States","USA",840,38,-97,23011
"PHI","23","us","de'anthony melton","de'anthony","melton","sg",74,200,1998-05-28,"university of southern university of california-berkeley","UNIVERSITY PARK","LOS ANGELES","CA",90089,"LOS ANGELES",34.021058,-118.283858,"United States","USA",840,38,-97,23012
"PHI","23","us","ricky council iv","ricky","council","sg",78,205,2001-08-03,"university of university of aruniversity of kansas","ADMINISTRATION BLDG 425","FAYETTEVILLE","AR",72701,"WASHINGTON",36.065641709,-94.177852322,"United States","USA",840,38,-97,23013
"PHI","23","us","jeff dowtin","jeff","dowtin","pg",75,185,1997-05-10,"university of university of rhode isaint louis universityand","GREEN HALL, 35 CAMPUS AVENUE","KINGSTON","RI",2881,"WASHINGTON",41.489334,-71.5287079999999,"United States","USA",840,38,-97,23014
"PHI","23","us","robert covington","robert","covington","sf",79,209,1990-12-14,"the university of tennessee-knoxville state university university","3500 JOHN A. MERRITT BLVD","NASHVILLE","TN",37209,"DAVIDSON",36.1689901020001,-86.829370124,"United States","USA",840,38,-97,23015
"PHI","23","us","terquavion smith","terquavion","smith","pg",76,165,2002-12-31,"north carolina state university at raleigh","2101 HILLSBOROUGH STREET","RALEIGH","NC",27695,"WAKE",35.785110613,-78.674517164,"United States","USA",840,38,-97,23016
"PHO","24","ba","jusuf nurkić","jusuf","nurkić","c",84,290,1994-08-23,"none","none","none","na",0,"other",0,0,"Bosnia and Herzegovina","BIH",70,44,18,24001
"PHO","24","ng","udoka azubuike","udoka","azubuike","c",82,280,1999-09-17,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"Nigeria","NGA",566,10,8,24002
"PHO","24","ng","josh okogie","josh","okogie","sg",76,213,1998-09-01,"university of georgia institute of technology-main campus","225 NORTH AVE","ATLANTA","GA",30332,"FULTON",33.773731834,-84.396019192,"Nigeria","NGA",566,10,8,24003
"PHO","24","sd","bol bol","bol","bol","pf",87,220,1999-11-16,"university of university of oregon","110 JOHNSON HALL","EUGENE","OR",97403,"LANE",44.044515,-123.07398,"Sudan","SDN",736,15,30,24004
"PHO","24","us","kevin durant","kevin","durant","pf",83,240,1988-09-29,"the university of the university of texas at austin at austin","110 INNER CAMPUS DRIVE","AUSTIN","TX",78705,"TRAVIS",30.2838090000001,-97.736463,"United States","USA",840,38,-97,24005
"PHO","24","us","grayson allen","grayson","allen","sg",76,198,1995-10-08,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,24006
"PHO","24","us","drew eubanks","drew","eubanks","c",81,245,1997-02-01,"university of oregon state university university","1500 SW JEFFERSON AVENUE","CORVALLIS","OR",97331,"BENTON",44.5631090000001,-123.278711,"United States","USA",840,38,-97,24007
"PHO","24","us","devin booker","devin","booker","pg",78,206,1996-10-30,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,24008
"PHO","24","us","eric gordon","eric","gordon","sg",75,215,1988-12-25,"indiana university-bloomington university-bloomington","107 SOUTH INDIANA AVE.","BLOOMINGTON","IN",47405,"MONROE",39.1677392930001,-86.523584652,"United States","USA",840,38,-97,24009
"PHO","24","us","royce o'neale","royce","o'neale","sf",76,226,1993-06-05,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,24010
"PHO","24","us","bradley beal","bradley","beal","sg",76,207,1993-06-28,"university of university of florida","TIGERT HALL","GAINESVILLE","FL",32611,"ALACHUA",29.638248,-82.361195,"United States","USA",840,38,-97,24011
"PHO","24","us","nassir little","nassir","little","sf",77,220,2000-02-11,"university of north carolina at chapel hill","103 SOUTH BLDG CB 9100","CHAPEL HILL","NC",27599,"ORANGE",35.9121653170001,-79.050969417,"United States","USA",840,38,-97,24012
"PHO","24","us","damion lee","damion","lee","sg",77,210,1992-10-21,"university of university of louisville","2301 S 3RD ST","LOUISVILLE","KY",40292,"JEFFERSON",38.2157517310001,-85.7606275959999,"United States","USA",840,38,-97,24013
"PHO","24","us","thaddeus young","thaddeus","young","pf",80,235,1988-06-21,"university of georgia institute of technology-main campus","225 NORTH AVE","ATLANTA","GA",30332,"FULTON",33.773731834,-84.396019192,"United States","USA",840,38,-97,24014
"PHO","24","us","saben lee","saben","lee","pg",74,183,1999-06-23,"vanderbilt university university","2101 WEST END AVENUE","NASHVILLE","TN",37240,"DAVIDSON",36.144429824,-86.804874645,"United States","USA",840,38,-97,24015
"PHO","24","us","david roddy","david","roddy","pf",76,255,2001-03-27,"university of colorado boulder state university-system office","410 17TH STREET, SUITE 2440","DENVER","CO",80202,"DENVER",39.744512797,-104.988732205,"United States","USA",840,38,-97,24016
"PHO","24","us","isaiah thomas","isaiah","thomas","pg",69,185,1989-02-07,"university of university of washington-seattle campus-seattle campus","1400 NE CAMPUS PARKWAY","SEATTLE","WA",98195,"KING",47.655775179,-122.310802164,"United States","USA",840,38,-97,24017
"PHO","24","us","ish wainright","ish","wainright","sf",78,250,1994-09-12,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,24018
"POR","25","be","toumani camara","toumani","camara","pf",80,220,2000-05-08,"university of university of dayton","300 COLLEGE PARK","DAYTON","OH",45469,"MONTGOMERY",39.7404644370001,-84.179788751,"Belgium","BEL",56,50.8333,4,25001
"POR","25","bs","deandre ayton","deandre","ayton","c",84,250,1998-07-23,"university of university of arizona","1401 E UNIVERSITY","TUCSON","AZ",85721,"PIMA",32.2328661280001,-110.950085862,"Bahamas","BHS",44,24.25,-76,25002
"POR","25","ca","shaedon sharpe","shaedon","sharpe","sg",78,200,2003-05-30,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"Canada","CAN",124,60,-95,25003
"POR","25","ca","dalano banton","dalano","banton","pg",81,204,1999-11-07,"university of university of nebraska-central administration system office-central administration system office","3835 HOLDREGE ST","LINCOLN","NE",68583,"LANCASTER",40.8274942410001,-96.665203365,"Canada","CAN",124,60,-95,25004
"POR","25","fr","rayan rupert","rayan","rupert","sg",78,205,2004-05-31,"none","none","none","na",0,"other",0,0,"France","FRA",250,46,2,25005
"POR","25","sn","ibou badji","ibou","badji","c",85,240,2002-10-13,"none","none","none","na",0,"other",0,0,"Senegal","SEN",686,14,-14,25006
"POR","25","ss","duop reath","duop","reath","c",83,245,1996-06-26,"louisiana state university-eunice","2048 JOHNSON HWY","EUNICE","LA",70535,"ACADIA",30.473292407,-92.434523117,"South Sudan","SSD",728,8,30,25007
"POR","25","us","jabari walker","jabari","walker","sf",81,215,2002-07-30,"university of university of colorado boulder boulder","REGENT DRIVE AT BROADWAY","BOULDER","CO",80309,"BOULDER",40.004415065,-105.267061271,"United States","USA",840,38,-97,25008
"POR","25","us","kris murray","kris","murray","sf",80,220,2000-08-19,"university of university of iowa","101 JESSUP HALL","IOWA CITY","IA",52242,"JOHNSON",41.660695178,-91.5356979969999,"United States","USA",840,38,-97,25009
"POR","25","us","moses brown","moses","brown","c",86,245,1999-10-13,"university of university of california-berkeley-loklahoma state university-main campus angeles","405 HILGARD AVE","LOS ANGELES","CA",90095,"LOS ANGELES",34.0688923000001,-118.443900501,"United States","USA",840,38,-97,25010
"POR","25","us","matisse thybulle","matisse","thybulle","sf",77,201,1997-03-04,"university of university of washington-seattle campus-seattle campus","1400 NE CAMPUS PARKWAY","SEATTLE","WA",98195,"KING",47.655775179,-122.310802164,"United States","USA",840,38,-97,25011
"POR","25","us","scoot henderson","scoot","henderson","pg",75,202,2004-02-03,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,25012
"POR","25","us","malcolm brogdon","malcolm","brogdon","pg",76,229,1992-12-11,"university of university of virginia-main campus-main campus","1827 UNIVERSITY AVENUE","CHARLOTTESVILLE","VA",22903,"ALBEMARLE",38.033977,-78.5118449999999,"United States","USA",840,38,-97,25013
"POR","25","us","jerami grant","jerami","grant","pf",79,210,1994-03-12,"syracuse university university","900 SOUTH CROUSE AVE.","SYRACUSE","NY",13244,"ONONDAGA",43.0398910000001,-76.13267,"United States","USA",840,38,-97,25014
"POR","25","us","anfernee simons","anfernee","simons","sg",75,181,1999-06-08,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,25015
"POR","25","us","robert williams","robert","williams","c",81,237,1997-10-17,"the university of texas at austin a and m university-college station","JKW ADMINISTRATION BUILDING, SUITE 200","COLLEGE STATION","TX",77843,"BRAZOS",30.610775,-96.349232,"United States","USA",840,38,-97,25016
"POR","25","us","justin minaya","justin","minaya","sf",77,210,1999-03-26,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,25017
"POR","25","us","ashton hagans","ashton","hagans","pg",75,190,1999-07-08,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,25018
"SAC","26","ca","trey lyles","trey","lyles","pf",81,234,1995-11-05,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"Canada","CAN",124,60,-95,26001
"SAC","26","cy","sasha vezenkov","sasha","vezenkov","pf",81,225,1995-08-06,"none","none","none","na",0,"other",0,0,"Cyprus","CYP",196,35,33,26002
"SAC","26","do","chris duarte","chris","duarte","sf",78,190,1997-06-13,"university of university of oregon","110 JOHNSON HALL","EUGENE","OR",97403,"LANE",44.044515,-123.07398,"Dominican Republic","DOM",214,19,-70.6667,26003
"SAC","26","ua","alex len","alex","len","c",84,250,1993-06-16,"university of university of maryland-college park-college park","NOT AVAILABLE","COLLEGE PARK","MD",20742,"PRINCE GEORGE'S",38.9886065480001,-76.939704118,"Ukraine","UKR",804,49,32,26004
"SAC","26","us","domantas sabonis","domantas","sabonis","c",82,240,1996-05-03,"gonzaga university university","E 502 BOONE AVE","SPOKANE","WA",99258,"SPOKANE",47.668144,-117.403062,"United States","USA",840,38,-97,26005
"SAC","26","us","harrison barnes","harrison","barnes","pf",80,225,1992-05-30,"university of north carolina at chapel hill","103 SOUTH BLDG CB 9100","CHAPEL HILL","NC",27599,"ORANGE",35.9121653170001,-79.050969417,"United States","USA",840,38,-97,26006
"SAC","26","us","keegan murray","keegan","murray","sf",80,215,2000-08-19,"university of university of iowa","101 JESSUP HALL","IOWA CITY","IA",52242,"JOHNSON",41.660695178,-91.5356979969999,"United States","USA",840,38,-97,26007
"SAC","26","us","de'aaron fox","de'aaron","fox","pg",75,185,1997-12-20,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,26008
"SAC","26","us","malik monk","malik","monk","sg",75,200,1998-02-04,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,26009
"SAC","26","us","davion mitchell","davion","mitchell","pg",74,205,1998-09-05,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,26010
"SAC","26","us","kevin huerter","kevin","huerter","sg",79,190,1998-08-27,"university of university of maryland-college park-college park","NOT AVAILABLE","COLLEGE PARK","MD",20742,"PRINCE GEORGE'S",38.9886065480001,-76.939704118,"United States","USA",840,38,-97,26011
"SAC","26","us","jalen slawson","jalen","slawson","sf",79,215,1999-10-22,"furman university","3300 POINSETT HIGHWAY","GREENVILLE","SC",29613,"GREENVILLE",34.924725729,-82.439302932,"United States","USA",840,38,-97,26012
"SAC","26","us","javale mcgee","javale","mcgee","c",84,270,1988-01-19,"university of university of nevada-reno-reno","NORTH VIRGINIA STREET","RENO","NV",89557,"WASHOE",39.5436416910001,-119.815376897,"United States","USA",840,38,-97,26013
"SAC","26","us","keon ellis","keon","ellis","sg",78,175,2000-01-08,"the university of the university of alabama","739 UNIVERSITY BLVD","TUSCALOOSA","AL",35487,"TUSCALOOSA",33.214399658,-87.545766467,"United States","USA",840,38,-97,26014
"SAC","26","us","kessler edwards","kessler","edwards","sf",80,215,2000-08-09,"pepperdine university university","24255 PACIFIC COAST HWY","MALIBU","CA",90263,"LOS ANGELES",34.041683488,-118.709380444,"United States","USA",840,38,-97,26015
"SAC","26","us","jordan ford","jordan","ford","pg",73,175,1998-05-26,"saint mary's college college","133 LE MANS HALL","NOTRE DAME","IN",46556,"ST. JOSEPH",41.708157,-86.258632,"United States","USA",840,38,-97,26016
"SAC","26","us","mason jones","mason","jones","sg",76,200,1998-07-21,"university of university of aruniversity of kansas","ADMINISTRATION BLDG 425","FAYETTEVILLE","AR",72701,"WASHINGTON",36.065641709,-94.177852322,"United States","USA",840,38,-97,26017
"SAC","26","us","colby jones","colby","jones","sg",78,205,2002-05-28,"xavier university university","3800 VICTORY PARKWAY","CINCINNATI","OH",45207,"HAMILTON",39.149291373,-84.477647507,"United States","USA",840,38,-97,26018
"SAS","27","fr","victor wembanyama","victor","wembanyama","c",88,209,2004-01-04,"none","none","none","na",0,"other",0,0,"France","FRA",250,46,2,27001
"SAS","27","fr","sidy cissoko","sidy","cissoko","sf",80,200,2004-04-02,"none","none","none","na",0,"other",0,0,"France","FRA",250,46,2,27002
"SAS","27","mk","cedi osman","cedi","osman","sf",79,230,1995-04-08,"none","none","none","na",0,"other",0,0,"Macedonia, the former Yugoslav Republic of","MKD",807,41.8333,22,27003
"SAS","27","ng","charles bassey","charles","bassey","c",82,235,2000-10-28,"western university of kentucky university","1906 COLLEGE HEIGHTS BLVD","BOWLING GREEN","KY",42101,"WARREN",36.987817874,-86.453940893,"Nigeria","NGA",566,10,8,27004
"SAS","27","us","tre jones","tre","jones","pg",73,185,2000-01-08,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,27005
"SAS","27","us","malaki branham","malaki","branham","pg",76,180,2003-05-12,"ohio state university-main campus university-main campus","190 N. OVAL MALL","COLUMBUS","OH",43210,"FRANKLIN",39.9994934320001,-83.0087917879999,"United States","USA",840,38,-97,27006
"SAS","27","us","jeremy sochan","jeremy","sochan","pf",80,230,2003-05-20,"baylor university university","NOT AVAILABLE","WACO","TX",76798,"MCLENNAN",31.546149574,-97.1184525799999,"United States","USA",840,38,-97,27007
"SAS","27","us","julian champagnie","julian","champagnie","sf",80,220,2001-06-29,"st. john's university-new york university-new york","8000 UTOPIA PKY","QUEENS","NY",11439,"QUEENS",40.72202659,-73.795027439,"United States","USA",840,38,-97,27008
"SAS","27","us","devin vassell","devin","vassell","sg",77,200,2000-08-23,"university of florida state university","222 S. COPELAND STREET","TALLAHASSEE","FL",32306,"LEON",30.443222,-84.301554,"United States","USA",840,38,-97,27009
"SAS","27","us","blake wesley","blake","wesley","sg",77,185,2003-03-16,"university of university of notre dame","400 MAIN BUILDING","NOTRE DAME","IN",46556,"ST. JOSEPH",41.6995870000001,-86.2370749999999,"United States","USA",840,38,-97,27010
"SAS","27","us","keldon johnson","keldon","johnson","sf",77,220,1999-10-11,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,27011
"SAS","27","us","zach collins","zach","collins","c",83,250,1997-11-19,"gonzaga university university","E 502 BOONE AVE","SPOKANE","WA",99258,"SPOKANE",47.668144,-117.403062,"United States","USA",840,38,-97,27012
"SAS","27","us","devonte' graham","devonte'","graham","pg",73,195,1995-02-22,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"United States","USA",840,38,-97,27013
"SAS","27","us","jamaree bouyea","jamaree","bouyea","pg",74,180,1999-06-27,"university of university of san francisco","2130 FULTON ST","SAN FRANCISCO","CA",94117,"SAN FRANCISCO",37.775563892,-122.450976536,"United States","USA",840,38,-97,27014
"SAS","27","us","sandro mamukelashvili","sandro","mamukelashvili","c",83,240,1999-05-23,"seton hall university university","400 S ORANGE AVE","SOUTH ORANGE","NJ",7079,"ESSEX",40.742859351,-74.24875251,"United States","USA",840,38,-97,27015
"SAS","27","us","dominick barlow","dominick","barlow","pf",81,221,2003-05-26,"none","none","none","na",0,"other",0,0,"United States","USA",840,38,-97,27016
"SAS","27","us","raiquan gray","raiquan","gray","pf",80,260,1999-07-07,"university of florida state university","222 S. COPELAND STREET","TALLAHASSEE","FL",32306,"LEON",30.443222,-84.301554,"United States","USA",840,38,-97,27017
"SAS","27","us","david duke jr.","david","duke","sg",77,205,1999-10-13,"university of university of providence","1301 20TH ST S","GREAT FALLS","MT",59405,"CASCADE",47.4902788000001,-111.270167265,"United States","USA",840,38,-97,27018
"TOR","28","at","jakob poeltl","jakob","poeltl","c",84,245,1995-10-15,"university of university of utah","201 PRESIDENTS CIRCLE, ROOM 201","SALT LAKE CITY","UT",84112,"SALT LAKE",40.7624835140001,-111.84604402,"Austria","AUT",40,47.3333,13.3333,28001
"TOR","28","ca","rj barrett","rj","barrett","sg",78,214,2000-06-14,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"Canada","CAN",124,60,-95,28002
"TOR","28","ca","kelly olynyk","kelly","olynyk","c",83,240,1991-04-19,"gonzaga university university","E 502 BOONE AVE","SPOKANE","WA",99258,"SPOKANE",47.668144,-117.403062,"Canada","CAN",124,60,-95,28003
"TOR","28","lc","chris boucher","chris","boucher","pf",81,200,1993-01-11,"university of university of oregon","110 JOHNSON HALL","EUGENE","OR",97403,"LANE",44.044515,-123.07398,"Saint Lucia","LCA",662,13.8833,-61.1333,28004
"TOR","28","us","gary trent jr.","gary","trent","sg",77,209,1999-01-18,"duke university university","103 ALLEN BLDG","DURHAM","NC",27708,"DURHAM",36.002343506,-78.9385972709999,"United States","USA",840,38,-97,28005
"TOR","28","us","scottie barnes","scottie","barnes","sg",79,227,2001-08-01,"university of florida state university","222 S. COPELAND STREET","TALLAHASSEE","FL",32306,"LEON",30.443222,-84.301554,"United States","USA",840,38,-97,28006
"TOR","28","us","gradey dick","gradey","dick","sg",78,205,2003-11-20,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"United States","USA",840,38,-97,28007
"TOR","28","us","bruce brown","bruce","brown","pg",76,202,1996-08-15,"university of university of miami","UNIVERSITY OF MIAMI","CORAL GABLES","FL",33146,"MIAMI-DADE",25.720406,-80.27645,"United States","USA",840,38,-97,28008
"TOR","28","us","jordan nwora","jordan","nwora","sf",80,225,1998-09-09,"university of university of louisville","2301 S 3RD ST","LOUISVILLE","KY",40292,"JEFFERSON",38.2157517310001,-85.7606275959999,"United States","USA",840,38,-97,28009
"TOR","28","us","jalen mcdaniels","jalen","mcdaniels","sf",81,205,1998-01-31,"san diego state university university","5500 CAMPANILE DR","SAN DIEGO","CA",92182,"SAN DIEGO",32.7752498,-117.071227857,"United States","USA",840,38,-97,28010
"TOR","28","us","immanuel quickley","immanuel","quickley","pg",75,190,1999-06-17,"university of university of kentucky","SOUTH LIMESTONE","LEXINGTON","KY",40506,"FAYETTE",38.028761,-84.502517,"United States","USA",840,38,-97,28011
"TOR","28","us","ochai agbaji","ochai","agbaji","sg",77,215,2000-04-20,"university of university of kansas","STRONG HALL, 1450 JAYHAWK BLVD, ROOM 230","LAWRENCE","KS",66045,"DOUGLAS",38.9564740000001,-95.258651,"United States","USA",840,38,-97,28012
"TOR","28","us","garrett temple","garrett","temple","sg",77,195,1986-05-08,"louisiana state university-eunice","2048 JOHNSON HWY","EUNICE","LA",70535,"ACADIA",30.473292407,-92.434523117,"United States","USA",840,38,-97,28013
